trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	a a a a a a a a a	5	1	4	5	1
2	simple	thought thought thought thought thought thought thought thought thought	11	1	4	5	1
3	simple	jin jin jin jin jin jin jin jin jin	17	1	4	5	1
4	simple	thir thir thir thir thir thir thir thir thir	23	1	4	5	1
5	simple	per per per per per per per per per	29	1	4	5	1
6	simple	pi pi pi pi pi pi pi pi pi	35	1	4	5	1
7	simple	less less less less less less less less less	41	1	4	5	1
8	simple	would would would would would would would would would	47	1	4	5	1
9	simple	pie pie pie pie pie pie pie pie pie	53	1	4	5	1
10	simple	jur jur jur jur jur jur jur jur jur	59	1	4	5	1
11	simple	naw naw naw naw naw naw naw naw naw	65	1	4	5	1
12	simple	out out out out out out out out out	71	1	4	5	1
13	simple	ser ser ser ser ser ser ser ser ser	77	1	4	5	1
14	simple	if if if if if if if if if	83	1	4	5	1
15	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	89	1	4	5	1
16	simple	imah imah imah imah imah imah imah imah imah	95	1	4	5	1
17	simple	pot pot pot pot pot pot pot pot pot	101	1	4	5	1
18	simple	fee fee fee fee fee fee fee fee fee	107	1	4	5	1
19	simple	day day day day day day day day day	113	1	4	5	1
20	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	119	1	4	5	1
21	simple	pro pro pro pro pro pro pro pro pro	125	1	4	5	1
22	simple	three three three three three three three three three	131	1	4	5	1
23	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	137	1	4	5	1
24	simple	the the the the the the the the the	143	1	4	5	1
25	simple	picked picked picked picked picked picked picked picked picked	149	1	4	5	1
26	simple	ver ver ver ver ver ver ver ver ver	155	1	4	5	1
27	simple	juh juh juh juh juh juh juh juh juh	161	1	4	5	1
28	simple	neh neh neh neh neh neh neh neh neh	167	1	4	5	1
29	simple	caw caw caw caw caw caw caw caw caw	173	1	4	5	1
30	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	179	1	4	5	1
31	simple	per per per per per per per per per	185	1	4	5	1
32	simple	mih mih mih mih mih mih mih mih mih	191	1	4	5	1
33	simple	ther ther ther ther ther ther ther ther ther	197	1	4	5	1
34	simple	airy airy airy airy airy airy airy airy airy	203	1	4	5	1
35	simple	leh leh leh leh leh leh leh leh leh	209	1	4	5	1
36	simple	much much much much much much much much much	215	1	4	5	1
37	simple	ti ti ti ti ti ti ti ti ti	221	1	4	5	1
38	simple	throne throne throne throne throne throne throne throne throne	227	1	4	5	1
39	simple	ter ter ter ter ter ter ter ter ter	233	1	4	5	1
40	simple	through through through through through through through through through	239	1	4	5	1
41	simple	peck peck peck peck peck peck peck peck peck	245	1	4	5	1
42	simple	how how how how how how how how how	251	1	4	5	1
