trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	if if if if if if if if if	4.0	4.0	4.0	4.5
2	simple	ter ter ter ter ter ter ter ter ter	13.0	4.0	4.0	4.5
3	simple	out out out out out out out out out	22.0	4.0	4.0	4.5
4	simple	ser ser ser ser ser ser ser ser ser	31.0	4.0	4.0	4.5
5	simple	if if if if if if if if if	40.0	4.0	4.0	4.5
6	simple	through through through through through through through through through	49.0	4.0	4.0	4.5
7	simple	picked picked picked picked picked picked picked picked picked	58.0	4.0	4.0	4.5
8	simple	fee fee fee fee fee fee fee fee fee	67.0	4.0	4.0	4.5
9	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	76.0	4.0	4.0	4.5
10	simple	ther ther ther ther ther ther ther ther ther	85.0	4.0	4.0	4.5
11	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	94.0	4.0	4.0	4.5
12	simple	would would would would would would would would would	103.0	4.0	4.0	4.5
13	simple	leh leh leh leh leh leh leh leh leh	112.0	4.0	4.0	4.5
14	simple	through through through through through through through through through	121.0	4.0	4.0	4.5
15	simple	pot pot pot pot pot pot pot pot pot	130.0	4.0	4.0	4.5
16	simple	pro pro pro pro pro pro pro pro pro	139.0	4.0	4.0	4.5
17	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	148.0	4.0	4.0	4.5
18	simple	pro pro pro pro pro pro pro pro pro	157.0	4.0	4.0	4.5
19	simple	less less less less less less less less less	166.0	4.0	4.0	4.5
20	simple	out out out out out out out out out	175.0	4.0	4.0	4.5
21	simple	how how how how how how how how how	184.0	4.0	4.0	4.5
22	simple	ther ther ther ther ther ther ther ther ther	193.0	4.0	4.0	4.5
23	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	202.0	4.0	4.0	4.5
24	simple	caw caw caw caw caw caw caw caw caw	211.0	4.0	4.0	4.5
25	simple	ser ser ser ser ser ser ser ser ser	220.0	4.0	4.0	4.5
26	simple	much much much much much much much much much	229.0	4.0	4.0	4.5
