trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	fee fee fee fee fee fee fee fee fee 	4.0	1	4.0	4.5	2.0
2	0	per per per per per per per per per 	10.0	1	4.0	4.5	2.0
3	0	per per per per per per per per per 	16.0	1	4.0	4.5	2.0
4	0	throne throne throne throne throne throne throne throne throne 	22.0	1	4.0	4.5	2.0
5	0	day day day day day day day day day 	28.0	1	4.0	4.5	2.0
6	0	ter ter ter ter ter ter ter ter ter 	34.0	1	4.0	4.5	2.0
7	0	leh leh leh leh leh leh leh leh leh 	40.0	1	4.0	4.5	2.0
8	0	peck peck peck peck peck peck peck peck peck 	46.0	1	4.0	4.5	2.0
9	0	throne throne throne throne throne throne throne throne throne 	52.0	1	4.0	4.5	2.0
10	0	pi pi pi pi pi pi pi pi pi 	58.0	1	4.0	4.5	2.0
11	0	day day day day day day day day day 	64.0	1	4.0	4.5	2.0
12	0	ter ter ter ter ter ter ter ter ter 	70.0	1	4.0	4.5	2.0
13	0	per per per per per per per per per 	76.0	1	4.0	4.5	2.0
14	0	peck peck peck peck peck peck peck peck peck 	82.0	1	4.0	4.5	2.0
15	0	through through through through through through through through through 	88.0	1	4.0	4.5	2.0
16	0	per per per per per per per per per 	94.0	1	4.0	4.5	2.0
17	0	through through through through through through through through through 	100.0	1	4.0	4.5	2.0
18	0	per per per per per per per per per 	106.0	1	4.0	4.5	2.0
19	0	fee fee fee fee fee fee fee fee fee 	112.0	1	4.0	4.5	2.0
20	0	per per per per per per per per per 	118.0	1	4.0	4.5	2.0
21	0	pi pi pi pi pi pi pi pi pi 	124.0	1	4.0	4.5	2.0
22	0	peck peck peck peck peck peck peck peck peck 	130.0	1	4.0	4.5	2.0
23	0	throne throne throne throne throne throne throne throne throne 	136.0	1	4.0	4.5	2.0
24	0	day day day day day day day day day 	142.0	1	4.0	4.5	2.0
25	0	fee fee fee fee fee fee fee fee fee 	148.0	1	4.0	4.5	2.0
26	0	leh leh leh leh leh leh leh leh leh 	154.0	1	4.0	4.5	2.0
27	0	peck peck peck peck peck peck peck peck peck 	160.0	1	4.0	4.5	2.0
28	0	through through through through through through through through through 	166.0	1	4.0	4.5	2.0
29	0	per per per per per per per per per 	172.0	1	4.0	4.5	2.0
30	0	day day day day day day day day day 	178.0	1	4.0	4.5	2.0
31	0	ter ter ter ter ter ter ter ter ter 	184.0	1	4.0	4.5	2.0
32	0	pi pi pi pi pi pi pi pi pi 	190.0	1	4.0	4.5	2.0
33	0	through through through through through through through through through 	196.0	1	4.0	4.5	2.0
34	0	leh leh leh leh leh leh leh leh leh 	202.0	1	4.0	4.5	2.0
35	0	fee fee fee fee fee fee fee fee fee 	208.0	1	4.0	4.5	2.0
36	0	per per per per per per per per per 	214.0	1	4.0	4.5	2.0
37	0	pi pi pi pi pi pi pi pi pi 	220.0	1	4.0	4.5	2.0
38	0	peck peck peck peck peck peck peck peck peck 	226.0	1	4.0	4.5	2.0
39	0	day day day day day day day day day 	232.0	1	4.0	4.5	2.0
40	0	throne throne throne throne throne throne throne throne throne 	238.0	1	4.0	4.5	2.0
41	0	fee fee fee fee fee fee fee fee fee 	244.0	1	4.0	4.5	2.0
42	0	per per per per per per per per per 	250.0	1	4.0	4.5	2.0
43	0	through through through through through through through through through 	256.0	1	4.0	4.5	2.0
44	0	day day day day day day day day day 	262.0	1	4.0	4.5	2.0
45	0	leh leh leh leh leh leh leh leh leh 	268.0	1	4.0	4.5	2.0
46	0	per per per per per per per per per 	274.0	1	4.0	4.5	2.0
47	0	throne throne throne throne throne throne throne throne throne 	280.0	1	4.0	4.5	2.0
48	0	peck peck peck peck peck peck peck peck peck 	286.0	1	4.0	4.5	2.0
49	0	pi pi pi pi pi pi pi pi pi 	292.0	1	4.0	4.5	2.0
50	0	per per per per per per per per per 	298.0	1	4.0	4.5	2.0
51	0	peck peck peck peck peck peck peck peck peck 	304.0	1	4.0	4.5	2.0
52	0	ter ter ter ter ter ter ter ter ter 	310.0	1	4.0	4.5	2.0
53	0	fee fee fee fee fee fee fee fee fee 	316.0	1	4.0	4.5	2.0
54	0	per per per per per per per per per 	322.0	1	4.0	4.5	2.0
55	0	through through through through through through through through through 	328.0	1	4.0	4.5	2.0
56	0	leh leh leh leh leh leh leh leh leh 	334.0	1	4.0	4.5	2.0
57	0	through through through through through through through through through 	340.0	1	4.0	4.5	2.0
58	0	pi pi pi pi pi pi pi pi pi 	346.0	1	4.0	4.5	2.0
59	0	ter ter ter ter ter ter ter ter ter 	352.0	1	4.0	4.5	2.0
60	0	per per per per per per per per per 	358.0	1	4.0	4.5	2.0
61	0	per per per per per per per per per 	364.0	1	4.0	4.5	2.0
62	0	fee fee fee fee fee fee fee fee fee 	370.0	1	4.0	4.5	2.0
63	0	day day day day day day day day day 	376.0	1	4.0	4.5	2.0
64	0	throne throne throne throne throne throne throne throne throne 	382.0	1	4.0	4.5	2.0
