trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	ter ter ter ter ter ter ter ter ter 	4.0	1	4.0	4.5	2.0
2	0	fee fee fee fee fee fee fee fee fee 	10.0	1	4.0	4.5	2.0
3	0	pot pot pot pot pot pot pot pot pot 	16.0	1	4.0	4.5	2.0
4	0	naw naw naw naw naw naw naw naw naw 	22.0	1	4.0	4.5	2.0
5	0	mih mih mih mih mih mih mih mih mih 	28.0	1	4.0	4.5	2.0
6	0	pie pie pie pie pie pie pie pie pie 	34.0	1	4.0	4.5	2.0
7	0	per per per per per per per per per 	40.0	1	4.0	4.5	2.0
8	0	ser ser ser ser ser ser ser ser ser 	46.0	1	4.0	4.5	2.0
9	0	fee fee fee fee fee fee fee fee fee 	52.0	1	4.0	4.5	2.0
10	0	ser ser ser ser ser ser ser ser ser 	58.0	1	4.0	4.5	2.0
11	0	pot pot pot pot pot pot pot pot pot 	64.0	1	4.0	4.5	2.0
12	0	pie pie pie pie pie pie pie pie pie 	70.0	1	4.0	4.5	2.0
13	0	per per per per per per per per per 	76.0	1	4.0	4.5	2.0
14	0	naw naw naw naw naw naw naw naw naw 	82.0	1	4.0	4.5	2.0
15	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	88.0	1	4.0	4.5	2.0
16	0	ter ter ter ter ter ter ter ter ter 	94.0	1	4.0	4.5	2.0
17	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	100.0	1	4.0	4.5	2.0
18	0	thought thought thought thought thought thought thought thought thought 	106.0	1	4.0	4.5	2.0
19	0	day day day day day day day day day 	112.0	1	4.0	4.5	2.0
20	0	mih mih mih mih mih mih mih mih mih 	118.0	1	4.0	4.5	2.0
21	0	naw naw naw naw naw naw naw naw naw 	124.0	1	4.0	4.5	2.0
22	0	fee fee fee fee fee fee fee fee fee 	130.0	1	4.0	4.5	2.0
23	0	ser ser ser ser ser ser ser ser ser 	136.0	1	4.0	4.5	2.0
24	0	per per per per per per per per per 	142.0	1	4.0	4.5	2.0
25	0	fee fee fee fee fee fee fee fee fee 	148.0	1	4.0	4.5	2.0
26	0	ter ter ter ter ter ter ter ter ter 	154.0	1	4.0	4.5	2.0
27	0	naw naw naw naw naw naw naw naw naw 	160.0	1	4.0	4.5	2.0
28	0	thought thought thought thought thought thought thought thought thought 	166.0	1	4.0	4.5	2.0
29	0	per per per per per per per per per 	172.0	1	4.0	4.5	2.0
30	0	pot pot pot pot pot pot pot pot pot 	178.0	1	4.0	4.5	2.0
31	0	day day day day day day day day day 	184.0	1	4.0	4.5	2.0
32	0	pie pie pie pie pie pie pie pie pie 	190.0	1	4.0	4.5	2.0
33	0	naw naw naw naw naw naw naw naw naw 	196.0	1	4.0	4.5	2.0
34	0	fee fee fee fee fee fee fee fee fee 	202.0	1	4.0	4.5	2.0
35	0	pot pot pot pot pot pot pot pot pot 	208.0	1	4.0	4.5	2.0
36	0	mih mih mih mih mih mih mih mih mih 	214.0	1	4.0	4.5	2.0
37	0	ser ser ser ser ser ser ser ser ser 	220.0	1	4.0	4.5	2.0
38	0	pie pie pie pie pie pie pie pie pie 	226.0	1	4.0	4.5	2.0
39	0	day day day day day day day day day 	232.0	1	4.0	4.5	2.0
40	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	238.0	1	4.0	4.5	2.0
41	0	per per per per per per per per per 	244.0	1	4.0	4.5	2.0
42	0	mih mih mih mih mih mih mih mih mih 	250.0	1	4.0	4.5	2.0
43	0	ter ter ter ter ter ter ter ter ter 	256.0	1	4.0	4.5	2.0
44	0	thought thought thought thought thought thought thought thought thought 	262.0	1	4.0	4.5	2.0
45	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	268.0	1	4.0	4.5	2.0
46	0	naw naw naw naw naw naw naw naw naw 	274.0	1	4.0	4.5	2.0
47	0	pot pot pot pot pot pot pot pot pot 	280.0	1	4.0	4.5	2.0
48	0	pie pie pie pie pie pie pie pie pie 	286.0	1	4.0	4.5	2.0
49	0	per per per per per per per per per 	292.0	1	4.0	4.5	2.0
50	0	pie pie pie pie pie pie pie pie pie 	298.0	1	4.0	4.5	2.0
51	0	mih mih mih mih mih mih mih mih mih 	304.0	1	4.0	4.5	2.0
52	0	ser ser ser ser ser ser ser ser ser 	310.0	1	4.0	4.5	2.0
53	0	fee fee fee fee fee fee fee fee fee 	316.0	1	4.0	4.5	2.0
54	0	naw naw naw naw naw naw naw naw naw 	322.0	1	4.0	4.5	2.0
55	0	ter ter ter ter ter ter ter ter ter 	328.0	1	4.0	4.5	2.0
56	0	day day day day day day day day day 	334.0	1	4.0	4.5	2.0
57	0	thought thought thought thought thought thought thought thought thought 	340.0	1	4.0	4.5	2.0
58	0	pot pot pot pot pot pot pot pot pot 	346.0	1	4.0	4.5	2.0
59	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	352.0	1	4.0	4.5	2.0
60	0	per per per per per per per per per 	358.0	1	4.0	4.5	2.0
61	0	fee fee fee fee fee fee fee fee fee 	364.0	1	4.0	4.5	2.0
62	0	pie pie pie pie pie pie pie pie pie 	370.0	1	4.0	4.5	2.0
63	0	day day day day day day day day day 	376.0	1	4.0	4.5	2.0
64	0	ter ter ter ter ter ter ter ter ter 	382.0	1	4.0	4.5	2.0
