trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	4.0	4.0	4.0	4.5
2	simple	pi pi pi pi pi pi pi pi pi	13.0	4.0	4.0	4.5
3	simple	a a a a a a a a a	22.0	4.0	4.0	4.5
4	simple	pot pot pot pot pot pot pot pot pot	31.0	4.0	4.0	4.5
5	simple	how how how how how how how how how	40.0	4.0	4.0	4.5
6	simple	ser ser ser ser ser ser ser ser ser	49.0	4.0	4.0	4.5
7	simple	peck peck peck peck peck peck peck peck peck	58.0	4.0	4.0	4.5
8	simple	through through through through through through through through through	67.0	4.0	4.0	4.5
9	simple	per per per per per per per per per	76.0	4.0	4.0	4.5
10	simple	pi pi pi pi pi pi pi pi pi	85.0	4.0	4.0	4.5
11	simple	per per per per per per per per per	94.0	4.0	4.0	4.5
12	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	103.0	4.0	4.0	4.5
13	simple	day day day day day day day day day	112.0	4.0	4.0	4.5
14	simple	a a a a a a a a a	121.0	4.0	4.0	4.5
15	simple	pro pro pro pro pro pro pro pro pro	130.0	4.0	4.0	4.5
16	simple	ser ser ser ser ser ser ser ser ser	139.0	4.0	4.0	4.5
17	simple	pie pie pie pie pie pie pie pie pie	148.0	4.0	4.0	4.5
18	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	157.0	4.0	4.0	4.5
19	simple	how how how how how how how how how	166.0	4.0	4.0	4.5
20	simple	picked picked picked picked picked picked picked picked picked	175.0	4.0	4.0	4.5
21	simple	through through through through through through through through through	184.0	4.0	4.0	4.5
22	simple	pot pot pot pot pot pot pot pot pot	193.0	4.0	4.0	4.5
23	simple	ther ther ther ther ther ther ther ther ther	202.0	4.0	4.0	4.5
24	simple	if if if if if if if if if	211.0	4.0	4.0	4.5
25	simple	if if if if if if if if if	220.0	4.0	4.0	4.5
26	simple	ver ver ver ver ver ver ver ver ver	229.0	4.0	4.0	4.5
