trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thought thought thought thought thought thought thought thought thought	4.0	4.0	4.0	4.5
2	simple	per per per per per per per per per	13.0	4.0	4.0	4.5
3	simple	juh juh juh juh juh juh juh juh juh	22.0	4.0	4.0	4.5
4	simple	naw naw naw naw naw naw naw naw naw	31.0	4.0	4.0	4.5
5	simple	day day day day day day day day day	40.0	4.0	4.0	4.5
6	simple	through through through through through through through through through	49.0	4.0	4.0	4.5
7	simple	imah imah imah imah imah imah imah imah imah	58.0	4.0	4.0	4.5
8	simple	the the the the the the the the the	67.0	4.0	4.0	4.5
9	simple	jur jur jur jur jur jur jur jur jur	76.0	4.0	4.0	4.5
10	simple	mih mih mih mih mih mih mih mih mih	85.0	4.0	4.0	4.5
11	simple	ther ther ther ther ther ther ther ther ther	94.0	4.0	4.0	4.5
12	simple	fee fee fee fee fee fee fee fee fee	103.0	4.0	4.0	4.5
13	simple	fee fee fee fee fee fee fee fee fee	112.0	4.0	4.0	4.5
14	simple	caw caw caw caw caw caw caw caw caw	121.0	4.0	4.0	4.5
15	simple	mih mih mih mih mih mih mih mih mih	130.0	4.0	4.0	4.5
16	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	139.0	4.0	4.0	4.5
17	simple	leh leh leh leh leh leh leh leh leh	148.0	4.0	4.0	4.5
18	simple	leh leh leh leh leh leh leh leh leh	157.0	4.0	4.0	4.5
19	simple	ser ser ser ser ser ser ser ser ser	166.0	4.0	4.0	4.5
20	simple	through through through through through through through through through	175.0	4.0	4.0	4.5
21	simple	per per per per per per per per per	184.0	4.0	4.0	4.5
22	simple	ver ver ver ver ver ver ver ver ver	193.0	4.0	4.0	4.5
23	simple	pot pot pot pot pot pot pot pot pot	202.0	4.0	4.0	4.5
24	simple	neh neh neh neh neh neh neh neh neh	211.0	4.0	4.0	4.5
25	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	220.0	4.0	4.0	4.5
26	simple	neh neh neh neh neh neh neh neh neh	229.0	4.0	4.0	4.5
27	simple	juh juh juh juh juh juh juh juh juh	238.0	4.0	4.0	4.5
