trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	random	thought jur the thieves mih thurs pot naw throne imah ti through caw pro airy thir three juh per fee jin	4.0	4.0	4.0	4.5
2	word	less ser leh ther neh ver day pro per caw fee pot through thurs the thir ti three thieves thought throne	13.0	4.0	4.0	4.5
3	word	less ser leh ther neh ver day imah jin airy mih naw juh jur the thir ti three thieves thought throne	22.0	4.0	4.0	4.5
4	word	pro per caw fee pot through thurs less ser leh ther neh ver day the thir ti three thieves thought throne	31.0	4.0	4.0	4.5
5	simple	imah imah imah imah imah imah imah imah imah	40.0	4.0	4.0	4.5
6	word	pro per caw fee pot through thurs imah jin airy mih naw juh jur less ser leh ther neh ver day	49.0	4.0	4.0	4.5
7	word	imah jin airy mih naw juh jur pro per caw fee pot through thurs the thir ti three thieves thought throne	58.0	4.0	4.0	4.5
8	random	neh fee three per thought thieves caw ver pot thir the through leh ti day ther thurs ser less pro throne	67.0	4.0	4.0	4.5
9	random	airy fee leh ser jur less ver pro per neh naw caw pot ther through mih juh day jin thurs imah	76.0	4.0	4.0	4.5
10	word	less ser leh ther neh ver day the thir ti three thieves thought throne pro per caw fee pot through thurs	85.0	4.0	4.0	4.5
11	simple	through through through through through through through through through	94.0	4.0	4.0	4.5
12	simple	mih mih mih mih mih mih mih mih mih	103.0	4.0	4.0	4.5
13	simple	ver ver ver ver ver ver ver ver ver	112.0	4.0	4.0	4.5
14	word	less ser leh ther neh ver day pro per caw fee pot through thurs imah jin airy mih naw juh jur	121.0	4.0	4.0	4.5
15	random	ver ther imah naw jin airy less juh pot pro jur per neh ser thurs fee day through caw mih leh	130.0	4.0	4.0	4.5
16	random	imah ti the through jur jin thurs thir thieves mih fee throne airy naw per juh thought caw pro three pot	139.0	4.0	4.0	4.5
17	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne less ser leh ther neh ver day	148.0	4.0	4.0	4.5
18	simple	ti ti ti ti ti ti ti ti ti	157.0	4.0	4.0	4.5
19	word	the thir ti three thieves thought throne less ser leh ther neh ver day pro per caw fee pot through thurs	166.0	4.0	4.0	4.5
20	simple	three three three three three three three three three	175.0	4.0	4.0	4.5
21	word	the thir ti three thieves thought throne less ser leh ther neh ver day imah jin airy mih naw juh jur	184.0	4.0	4.0	4.5
22	random	three day per pro fee ser thieves leh thought thir pot ver thurs ther the neh throne caw less through ti	193.0	4.0	4.0	4.5
23	simple	caw caw caw caw caw caw caw caw caw	202.0	4.0	4.0	4.5
24	simple	thir thir thir thir thir thir thir thir thir	211.0	4.0	4.0	4.5
25	random	three ther neh through pot fee thurs thought leh day per thir caw throne ver ti thieves the less ser pro	220.0	4.0	4.0	4.5
26	random	naw jur ver thir imah three the airy mih day throne jin leh ser thieves thought ther less neh ti juh	229.0	4.0	4.0	4.5
27	word	imah jin airy mih naw juh jur pro per caw fee pot through thurs less ser leh ther neh ver day	238.0	4.0	4.0	4.5
28	word	less ser leh ther neh ver day imah jin airy mih naw juh jur pro per caw fee pot through thurs	247.0	4.0	4.0	4.5
29	random	thir airy neh ti throne three juh naw less imah jur ther jin ver thieves the leh mih thought ser day	256.0	4.0	4.0	4.5
30	random	ther ver thieves thir pro throne day ser ti three neh thurs fee leh less pot caw through the thought per	265.0	4.0	4.0	4.5
31	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	274.0	4.0	4.0	4.5
32	simple	fee fee fee fee fee fee fee fee fee	283.0	4.0	4.0	4.5
33	random	juh per pro fee imah jur naw airy leh neh pot ver day mih less ser caw through thurs jin ther	292.0	4.0	4.0	4.5
34	simple	juh juh juh juh juh juh juh juh juh	301.0	4.0	4.0	4.5
35	simple	per per per per per per per per per	310.0	4.0	4.0	4.5
36	word	imah jin airy mih naw juh jur less ser leh ther neh ver day the thir ti three thieves thought throne	319.0	4.0	4.0	4.5
37	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne pro per caw fee pot through thurs	328.0	4.0	4.0	4.5
