trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pro pro pro pro pro pro pro pro pro	4.0	4.0	4.0	4.5
2	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	13.0	4.0	4.0	4.5
3	simple	thought thought thought thought thought thought thought thought thought	22.0	4.0	4.0	4.5
4	simple	less less less less less less less less less	31.0	4.0	4.0	4.5
5	simple	ther ther ther ther ther ther ther ther ther	40.0	4.0	4.0	4.5
6	simple	ver ver ver ver ver ver ver ver ver	49.0	4.0	4.0	4.5
7	simple	pie pie pie pie pie pie pie pie pie	58.0	4.0	4.0	4.5
8	simple	ser ser ser ser ser ser ser ser ser	67.0	4.0	4.0	4.5
9	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	76.0	4.0	4.0	4.5
10	simple	peck peck peck peck peck peck peck peck peck	85.0	4.0	4.0	4.5
11	simple	thought thought thought thought thought thought thought thought thought	94.0	4.0	4.0	4.5
12	simple	pi pi pi pi pi pi pi pi pi	103.0	4.0	4.0	4.5
13	simple	pot pot pot pot pot pot pot pot pot	112.0	4.0	4.0	4.5
14	simple	out out out out out out out out out	121.0	4.0	4.0	4.5
15	simple	less less less less less less less less less	130.0	4.0	4.0	4.5
16	simple	picked picked picked picked picked picked picked picked picked	139.0	4.0	4.0	4.5
17	simple	through through through through through through through through through	148.0	4.0	4.0	4.5
18	simple	ser ser ser ser ser ser ser ser ser	157.0	4.0	4.0	4.5
19	simple	ver ver ver ver ver ver ver ver ver	166.0	4.0	4.0	4.5
20	simple	throne throne throne throne throne throne throne throne throne	175.0	4.0	4.0	4.5
21	simple	ti ti ti ti ti ti ti ti ti	184.0	4.0	4.0	4.5
22	simple	pie pie pie pie pie pie pie pie pie	193.0	4.0	4.0	4.5
23	simple	thir thir thir thir thir thir thir thir thir	202.0	4.0	4.0	4.5
24	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	211.0	4.0	4.0	4.5
25	simple	day day day day day day day day day	220.0	4.0	4.0	4.5
26	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	229.0	4.0	4.0	4.5
