trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	fee fee fee fee fee fee fee fee fee 	4.0	1	4.0	4.5	2.0
2	0	per per per per per per per per per 	10.0	1	4.0	4.5	2.0
3	0	pie pie pie pie pie pie pie pie pie 	16.0	1	4.0	4.5	2.0
4	0	ser ser ser ser ser ser ser ser ser 	22.0	1	4.0	4.5	2.0
5	0	thought thought thought thought thought thought thought thought thought 	28.0	1	4.0	4.5	2.0
6	0	naw naw naw naw naw naw naw naw naw 	34.0	1	4.0	4.5	2.0
7	0	pot pot pot pot pot pot pot pot pot 	40.0	1	4.0	4.5	2.0
8	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	46.0	1	4.0	4.5	2.0
9	0	pot pot pot pot pot pot pot pot pot 	52.0	1	4.0	4.5	2.0
10	0	pie pie pie pie pie pie pie pie pie 	58.0	1	4.0	4.5	2.0
11	0	ser ser ser ser ser ser ser ser ser 	64.0	1	4.0	4.5	2.0
12	0	ter ter ter ter ter ter ter ter ter 	70.0	1	4.0	4.5	2.0
13	0	naw naw naw naw naw naw naw naw naw 	76.0	1	4.0	4.5	2.0
14	0	mih mih mih mih mih mih mih mih mih 	82.0	1	4.0	4.5	2.0
15	0	fee fee fee fee fee fee fee fee fee 	88.0	1	4.0	4.5	2.0
16	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	94.0	1	4.0	4.5	2.0
17	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	100.0	1	4.0	4.5	2.0
18	0	ser ser ser ser ser ser ser ser ser 	106.0	1	4.0	4.5	2.0
19	0	per per per per per per per per per 	112.0	1	4.0	4.5	2.0
20	0	day day day day day day day day day 	118.0	1	4.0	4.5	2.0
21	0	ter ter ter ter ter ter ter ter ter 	124.0	1	4.0	4.5	2.0
22	0	pie pie pie pie pie pie pie pie pie 	130.0	1	4.0	4.5	2.0
23	0	mih mih mih mih mih mih mih mih mih 	136.0	1	4.0	4.5	2.0
24	0	pot pot pot pot pot pot pot pot pot 	142.0	1	4.0	4.5	2.0
25	0	ter ter ter ter ter ter ter ter ter 	148.0	1	4.0	4.5	2.0
26	0	ser ser ser ser ser ser ser ser ser 	154.0	1	4.0	4.5	2.0
27	0	pot pot pot pot pot pot pot pot pot 	160.0	1	4.0	4.5	2.0
28	0	thought thought thought thought thought thought thought thought thought 	166.0	1	4.0	4.5	2.0
29	0	per per per per per per per per per 	172.0	1	4.0	4.5	2.0
30	0	naw naw naw naw naw naw naw naw naw 	178.0	1	4.0	4.5	2.0
31	0	mih mih mih mih mih mih mih mih mih 	184.0	1	4.0	4.5	2.0
32	0	pie pie pie pie pie pie pie pie pie 	190.0	1	4.0	4.5	2.0
33	0	pot pot pot pot pot pot pot pot pot 	196.0	1	4.0	4.5	2.0
34	0	pie pie pie pie pie pie pie pie pie 	202.0	1	4.0	4.5	2.0
35	0	fee fee fee fee fee fee fee fee fee 	208.0	1	4.0	4.5	2.0
36	0	day day day day day day day day day 	214.0	1	4.0	4.5	2.0
37	0	per per per per per per per per per 	220.0	1	4.0	4.5	2.0
38	0	naw naw naw naw naw naw naw naw naw 	226.0	1	4.0	4.5	2.0
39	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	232.0	1	4.0	4.5	2.0
40	0	ter ter ter ter ter ter ter ter ter 	238.0	1	4.0	4.5	2.0
41	0	thought thought thought thought thought thought thought thought thought 	244.0	1	4.0	4.5	2.0
42	0	naw naw naw naw naw naw naw naw naw 	250.0	1	4.0	4.5	2.0
43	0	pot pot pot pot pot pot pot pot pot 	256.0	1	4.0	4.5	2.0
44	0	ser ser ser ser ser ser ser ser ser 	262.0	1	4.0	4.5	2.0
45	0	pie pie pie pie pie pie pie pie pie 	268.0	1	4.0	4.5	2.0
46	0	fee fee fee fee fee fee fee fee fee 	274.0	1	4.0	4.5	2.0
47	0	day day day day day day day day day 	280.0	1	4.0	4.5	2.0
48	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	286.0	1	4.0	4.5	2.0
49	0	per per per per per per per per per 	292.0	1	4.0	4.5	2.0
50	0	naw naw naw naw naw naw naw naw naw 	298.0	1	4.0	4.5	2.0
51	0	ser ser ser ser ser ser ser ser ser 	304.0	1	4.0	4.5	2.0
52	0	thought thought thought thought thought thought thought thought thought 	310.0	1	4.0	4.5	2.0
53	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	316.0	1	4.0	4.5	2.0
54	0	day day day day day day day day day 	322.0	1	4.0	4.5	2.0
55	0	pie pie pie pie pie pie pie pie pie 	328.0	1	4.0	4.5	2.0
56	0	ter ter ter ter ter ter ter ter ter 	334.0	1	4.0	4.5	2.0
57	0	per per per per per per per per per 	340.0	1	4.0	4.5	2.0
58	0	day day day day day day day day day 	346.0	1	4.0	4.5	2.0
59	0	ser ser ser ser ser ser ser ser ser 	352.0	1	4.0	4.5	2.0
60	0	pie pie pie pie pie pie pie pie pie 	358.0	1	4.0	4.5	2.0
61	0	ter ter ter ter ter ter ter ter ter 	364.0	1	4.0	4.5	2.0
62	0	fee fee fee fee fee fee fee fee fee 	370.0	1	4.0	4.5	2.0
63	0	naw naw naw naw naw naw naw naw naw 	376.0	1	4.0	4.5	2.0
64	0	pot pot pot pot pot pot pot pot pot 	382.0	1	4.0	4.5	2.0
