trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	out out out out out out out out out	4.0	4.0	4.0	4.5
2	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	13.0	4.0	4.0	4.5
3	simple	fee fee fee fee fee fee fee fee fee	22.0	4.0	4.0	4.5
4	simple	three three three three three three three three three	31.0	4.0	4.0	4.5
5	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	40.0	4.0	4.0	4.5
6	simple	thought thought thought thought thought thought thought thought thought	49.0	4.0	4.0	4.5
7	simple	mih mih mih mih mih mih mih mih mih	58.0	4.0	4.0	4.5
8	simple	peck peck peck peck peck peck peck peck peck	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	day day day day day day day day day	85.0	4.0	4.0	4.5
11	simple	ser ser ser ser ser ser ser ser ser	94.0	4.0	4.0	4.5
12	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	103.0	4.0	4.0	4.5
13	simple	three three three three three three three three three	112.0	4.0	4.0	4.5
14	simple	a a a a a a a a a	121.0	4.0	4.0	4.5
15	simple	pot pot pot pot pot pot pot pot pot	130.0	4.0	4.0	4.5
16	simple	caw caw caw caw caw caw caw caw caw	139.0	4.0	4.0	4.5
17	simple	airy airy airy airy airy airy airy airy airy	148.0	4.0	4.0	4.5
18	simple	naw naw naw naw naw naw naw naw naw	157.0	4.0	4.0	4.5
19	simple	mih mih mih mih mih mih mih mih mih	166.0	4.0	4.0	4.5
20	simple	would would would would would would would would would	175.0	4.0	4.0	4.5
21	simple	leh leh leh leh leh leh leh leh leh	184.0	4.0	4.0	4.5
22	simple	jur jur jur jur jur jur jur jur jur	193.0	4.0	4.0	4.5
23	simple	the the the the the the the the the	202.0	4.0	4.0	4.5
24	simple	pie pie pie pie pie pie pie pie pie	211.0	4.0	4.0	4.5
25	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	220.0	4.0	4.0	4.5
26	simple	thir thir thir thir thir thir thir thir thir	229.0	4.0	4.0	4.5
27	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	238.0	4.0	4.0	4.5
28	simple	day day day day day day day day day	247.0	4.0	4.0	4.5
29	simple	pro pro pro pro pro pro pro pro pro	256.0	4.0	4.0	4.5
30	simple	imah imah imah imah imah imah imah imah imah	265.0	4.0	4.0	4.5
31	simple	picked picked picked picked picked picked picked picked picked	274.0	4.0	4.0	4.5
32	simple	ver ver ver ver ver ver ver ver ver	283.0	4.0	4.0	4.5
33	simple	ver ver ver ver ver ver ver ver ver	292.0	4.0	4.0	4.5
34	simple	a a a a a a a a a	301.0	4.0	4.0	4.5
35	simple	the the the the the the the the the	310.0	4.0	4.0	4.5
36	simple	ther ther ther ther ther ther ther ther ther	319.0	4.0	4.0	4.5
37	simple	juh juh juh juh juh juh juh juh juh	328.0	4.0	4.0	4.5
38	simple	throne throne throne throne throne throne throne throne throne	337.0	4.0	4.0	4.5
39	simple	throne throne throne throne throne throne throne throne throne	346.0	4.0	4.0	4.5
40	simple	jin jin jin jin jin jin jin jin jin	355.0	4.0	4.0	4.5
