trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ter ter ter ter ter ter ter ter ter	4.0	4.0	4.0	4.5
2	simple	if if if if if if if if if	13.0	4.0	4.0	4.5
3	simple	peck peck peck peck peck peck peck peck peck	22.0	4.0	4.0	4.5
4	simple	pi pi pi pi pi pi pi pi pi	31.0	4.0	4.0	4.5
5	simple	less less less less less less less less less	40.0	4.0	4.0	4.5
6	simple	three three three three three three three three three	49.0	4.0	4.0	4.5
7	simple	peck peck peck peck peck peck peck peck peck	58.0	4.0	4.0	4.5
8	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	67.0	4.0	4.0	4.5
9	simple	ser ser ser ser ser ser ser ser ser	76.0	4.0	4.0	4.5
10	simple	less less less less less less less less less	85.0	4.0	4.0	4.5
11	simple	if if if if if if if if if	94.0	4.0	4.0	4.5
12	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	103.0	4.0	4.0	4.5
13	simple	neh neh neh neh neh neh neh neh neh	112.0	4.0	4.0	4.5
14	simple	leh leh leh leh leh leh leh leh leh	121.0	4.0	4.0	4.5
15	simple	pie pie pie pie pie pie pie pie pie	130.0	4.0	4.0	4.5
16	simple	leh leh leh leh leh leh leh leh leh	139.0	4.0	4.0	4.5
17	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	148.0	4.0	4.0	4.5
18	simple	thir thir thir thir thir thir thir thir thir	157.0	4.0	4.0	4.5
19	simple	out out out out out out out out out	166.0	4.0	4.0	4.5
20	simple	three three three three three three three three three	175.0	4.0	4.0	4.5
21	simple	pie pie pie pie pie pie pie pie pie	184.0	4.0	4.0	4.5
22	simple	ti ti ti ti ti ti ti ti ti	193.0	4.0	4.0	4.5
23	simple	thir thir thir thir thir thir thir thir thir	202.0	4.0	4.0	4.5
24	simple	pi pi pi pi pi pi pi pi pi	211.0	4.0	4.0	4.5
25	simple	thought thought thought thought thought thought thought thought thought	220.0	4.0	4.0	4.5
26	simple	out out out out out out out out out	229.0	4.0	4.0	4.5
27	simple	per per per per per per per per per	238.0	4.0	4.0	4.5
