trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	word	pro per caw fee pot through thurs the thir ti three thieves thought throne less ser leh ther neh ver day	4.0	4.0	4.0	4.5
2	word	imah jin airy mih naw juh jur less ser leh ther neh ver day the thir ti three thieves thought throne	13.0	4.0	4.0	4.5
3	random	caw leh pro ti pot ver fee thought ther day ser less the thieves throne neh per thir thurs three through	22.0	4.0	4.0	4.5
4	simple	less less less less less less less less less	31.0	4.0	4.0	4.5
5	random	airy juh pot throne naw ti through per thieves mih jur thir thurs thought pro imah the three caw fee jin	40.0	4.0	4.0	4.5
6	word	less ser leh ther neh ver day pro per caw fee pot through thurs the thir ti three thieves thought throne	49.0	4.0	4.0	4.5
7	random	juh ti three thir thurs airy jur through naw caw mih pot throne jin pro per fee thought imah thieves the	58.0	4.0	4.0	4.5
8	simple	the the the the the the the the the	67.0	4.0	4.0	4.5
9	word	imah jin airy mih naw juh jur pro per caw fee pot through thurs the thir ti three thieves thought throne	76.0	4.0	4.0	4.5
10	word	the thir ti three thieves thought throne less ser leh ther neh ver day pro per caw fee pot through thurs	85.0	4.0	4.0	4.5
11	random	thir mih jin ther less the jur imah naw airy thought ti juh day ser three leh ver neh thieves throne	94.0	4.0	4.0	4.5
12	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	103.0	4.0	4.0	4.5
13	word	less ser leh ther neh ver day the thir ti three thieves thought throne pro per caw fee pot through thurs	112.0	4.0	4.0	4.5
14	word	the thir ti three thieves thought throne pro per caw fee pot through thurs imah jin airy mih naw juh jur	121.0	4.0	4.0	4.5
15	simple	jin jin jin jin jin jin jin jin jin	130.0	4.0	4.0	4.5
16	simple	jur jur jur jur jur jur jur jur jur	139.0	4.0	4.0	4.5
17	random	ther mih ser imah airy ver juh naw jin jur neh pro caw per leh day fee pot through less thurs	148.0	4.0	4.0	4.5
18	simple	ther ther ther ther ther ther ther ther ther	157.0	4.0	4.0	4.5
19	simple	day day day day day day day day day	166.0	4.0	4.0	4.5
20	simple	pot pot pot pot pot pot pot pot pot	175.0	4.0	4.0	4.5
21	random	three the less ther through leh thurs throne fee pot pro thieves thought ver caw ti ser per neh thir day	184.0	4.0	4.0	4.5
22	word	pro per caw fee pot through thurs less ser leh ther neh ver day the thir ti three thieves thought throne	193.0	4.0	4.0	4.5
23	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne less ser leh ther neh ver day	202.0	4.0	4.0	4.5
24	simple	mih mih mih mih mih mih mih mih mih	211.0	4.0	4.0	4.5
25	simple	leh leh leh leh leh leh leh leh leh	220.0	4.0	4.0	4.5
26	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne pro per caw fee pot through thurs	229.0	4.0	4.0	4.5
27	word	pro per caw fee pot through thurs imah jin airy mih naw juh jur less ser leh ther neh ver day	238.0	4.0	4.0	4.5
28	random	three leh imah less neh thieves throne ver jin ther ti naw thir ser jur thought juh day the mih airy	247.0	4.0	4.0	4.5
29	random	fee throne the through pot naw mih thought pro jin thieves thir per imah thurs juh three jur airy ti caw	256.0	4.0	4.0	4.5
30	simple	ver ver ver ver ver ver ver ver ver	265.0	4.0	4.0	4.5
31	random	ser naw thir imah mih less ver juh three neh airy jur ti day jin the ther leh thought throne thieves	274.0	4.0	4.0	4.5
32	word	imah jin airy mih naw juh jur pro per caw fee pot through thurs less ser leh ther neh ver day	283.0	4.0	4.0	4.5
33	simple	ti ti ti ti ti ti ti ti ti	292.0	4.0	4.0	4.5
34	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	301.0	4.0	4.0	4.5
35	word	less ser leh ther neh ver day imah jin airy mih naw juh jur the thir ti three thieves thought throne	310.0	4.0	4.0	4.5
36	simple	juh juh juh juh juh juh juh juh juh	319.0	4.0	4.0	4.5
37	random	jin leh juh airy thurs ther caw pro imah mih through fee ver ser jur less pot per naw neh day	328.0	4.0	4.0	4.5
