trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	leh leh leh leh leh leh leh leh leh	4.0	4.0	4.0	4.5
2	simple	pot pot pot pot pot pot pot pot pot	13.0	4.0	4.0	4.5
3	simple	jur jur jur jur jur jur jur jur jur	22.0	4.0	4.0	4.5
4	simple	fee fee fee fee fee fee fee fee fee	31.0	4.0	4.0	4.5
5	simple	pi pi pi pi pi pi pi pi pi	40.0	4.0	4.0	4.5
6	simple	ser ser ser ser ser ser ser ser ser	49.0	4.0	4.0	4.5
7	simple	juh juh juh juh juh juh juh juh juh	58.0	4.0	4.0	4.5
8	simple	less less less less less less less less less	67.0	4.0	4.0	4.5
9	simple	mih mih mih mih mih mih mih mih mih	76.0	4.0	4.0	4.5
10	simple	pro pro pro pro pro pro pro pro pro	85.0	4.0	4.0	4.5
11	simple	imah imah imah imah imah imah imah imah imah	94.0	4.0	4.0	4.5
12	simple	ver ver ver ver ver ver ver ver ver	103.0	4.0	4.0	4.5
13	simple	out out out out out out out out out	112.0	4.0	4.0	4.5
14	simple	neh neh neh neh neh neh neh neh neh	121.0	4.0	4.0	4.5
15	simple	day day day day day day day day day	130.0	4.0	4.0	4.5
16	simple	jur jur jur jur jur jur jur jur jur	139.0	4.0	4.0	4.5
17	simple	fee fee fee fee fee fee fee fee fee	148.0	4.0	4.0	4.5
18	simple	ther ther ther ther ther ther ther ther ther	157.0	4.0	4.0	4.5
19	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	166.0	4.0	4.0	4.5
20	simple	through through through through through through through through through	175.0	4.0	4.0	4.5
21	simple	ver ver ver ver ver ver ver ver ver	184.0	4.0	4.0	4.5
22	simple	imah imah imah imah imah imah imah imah imah	193.0	4.0	4.0	4.5
23	simple	pi pi pi pi pi pi pi pi pi	202.0	4.0	4.0	4.5
24	simple	ter ter ter ter ter ter ter ter ter	211.0	4.0	4.0	4.5
25	simple	mih mih mih mih mih mih mih mih mih	220.0	4.0	4.0	4.5
26	simple	leh leh leh leh leh leh leh leh leh	229.0	4.0	4.0	4.5
