trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	jin jin jin jin jin jin jin jin jin	5	1	4	5	1
2	simple	throne throne throne throne throne throne throne throne throne	11	1	4	5	1
3	simple	fee fee fee fee fee fee fee fee fee	17	1	4	5	1
4	simple	imah imah imah imah imah imah imah imah imah	23	1	4	5	1
5	simple	caw caw caw caw caw caw caw caw caw	29	1	4	5	1
6	simple	per per per per per per per per per	35	1	4	5	1
7	simple	pot pot pot pot pot pot pot pot pot	41	1	4	5	1
8	simple	pro pro pro pro pro pro pro pro pro	47	1	4	5	1
9	simple	picked picked picked picked picked picked picked picked picked	53	1	4	5	1
10	simple	ter ter ter ter ter ter ter ter ter	59	1	4	5	1
11	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	65	1	4	5	1
12	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	71	1	4	5	1
13	simple	ti ti ti ti ti ti ti ti ti	77	1	4	5	1
14	simple	a a a a a a a a a	83	1	4	5	1
15	simple	ther ther ther ther ther ther ther ther ther	89	1	4	5	1
16	simple	much much much much much much much much much	95	1	4	5	1
17	simple	three three three three three three three three three	101	1	4	5	1
18	simple	if if if if if if if if if	107	1	4	5	1
19	simple	day day day day day day day day day	113	1	4	5	1
20	simple	would would would would would would would would would	119	1	4	5	1
21	simple	neh neh neh neh neh neh neh neh neh	125	1	4	5	1
22	simple	less less less less less less less less less	131	1	4	5	1
23	simple	pi pi pi pi pi pi pi pi pi	137	1	4	5	1
24	simple	ver ver ver ver ver ver ver ver ver	143	1	4	5	1
25	simple	airy airy airy airy airy airy airy airy airy	149	1	4	5	1
26	simple	out out out out out out out out out	155	1	4	5	1
27	simple	per per per per per per per per per	161	1	4	5	1
28	simple	thir thir thir thir thir thir thir thir thir	167	1	4	5	1
29	simple	how how how how how how how how how	173	1	4	5	1
30	simple	jur jur jur jur jur jur jur jur jur	179	1	4	5	1
31	simple	thought thought thought thought thought thought thought thought thought	185	1	4	5	1
32	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	191	1	4	5	1
33	simple	ser ser ser ser ser ser ser ser ser	197	1	4	5	1
34	simple	mih mih mih mih mih mih mih mih mih	203	1	4	5	1
35	simple	naw naw naw naw naw naw naw naw naw	209	1	4	5	1
36	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	215	1	4	5	1
37	simple	peck peck peck peck peck peck peck peck peck	221	1	4	5	1
38	simple	leh leh leh leh leh leh leh leh leh	227	1	4	5	1
39	simple	juh juh juh juh juh juh juh juh juh	233	1	4	5	1
40	simple	pie pie pie pie pie pie pie pie pie	239	1	4	5	1
41	simple	the the the the the the the the the	245	1	4	5	1
42	simple	through through through through through through through through through	251	1	4	5	1
