trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	airy airy airy airy airy airy airy airy airy	5	1	4	5	1
2	simple	fee fee fee fee fee fee fee fee fee	11	1	4	5	1
3	simple	imah imah imah imah imah imah imah imah imah	17	1	4	5	1
4	simple	if if if if if if if if if	23	1	4	5	1
5	simple	a a a a a a a a a	29	1	4	5	1
6	simple	how how how how how how how how how	35	1	4	5	1
7	simple	ther ther ther ther ther ther ther ther ther	41	1	4	5	1
8	simple	ter ter ter ter ter ter ter ter ter	47	1	4	5	1
9	simple	jur jur jur jur jur jur jur jur jur	53	1	4	5	1
10	simple	pi pi pi pi pi pi pi pi pi	59	1	4	5	1
11	simple	thought thought thought thought thought thought thought thought thought	65	1	4	5	1
12	simple	neh neh neh neh neh neh neh neh neh	71	1	4	5	1
13	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	77	1	4	5	1
14	simple	the the the the the the the the the	83	1	4	5	1
15	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	89	1	4	5	1
16	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	95	1	4	5	1
17	simple	ti ti ti ti ti ti ti ti ti	101	1	4	5	1
18	simple	per per per per per per per per per	107	1	4	5	1
19	simple	jin jin jin jin jin jin jin jin jin	113	1	4	5	1
20	simple	mih mih mih mih mih mih mih mih mih	119	1	4	5	1
21	simple	three three three three three three three three three	125	1	4	5	1
22	simple	caw caw caw caw caw caw caw caw caw	131	1	4	5	1
23	simple	ser ser ser ser ser ser ser ser ser	137	1	4	5	1
24	simple	peck peck peck peck peck peck peck peck peck	143	1	4	5	1
25	simple	thir thir thir thir thir thir thir thir thir	149	1	4	5	1
26	simple	ver ver ver ver ver ver ver ver ver	155	1	4	5	1
27	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	161	1	4	5	1
28	simple	pro pro pro pro pro pro pro pro pro	167	1	4	5	1
29	simple	picked picked picked picked picked picked picked picked picked	173	1	4	5	1
30	simple	day day day day day day day day day	179	1	4	5	1
31	simple	juh juh juh juh juh juh juh juh juh	185	1	4	5	1
32	simple	through through through through through through through through through	191	1	4	5	1
33	simple	out out out out out out out out out	197	1	4	5	1
34	simple	naw naw naw naw naw naw naw naw naw	203	1	4	5	1
35	simple	leh leh leh leh leh leh leh leh leh	209	1	4	5	1
36	simple	less less less less less less less less less	215	1	4	5	1
37	simple	pot pot pot pot pot pot pot pot pot	221	1	4	5	1
38	simple	pie pie pie pie pie pie pie pie pie	227	1	4	5	1
39	simple	per per per per per per per per per	233	1	4	5	1
40	simple	throne throne throne throne throne throne throne throne throne	239	1	4	5	1
41	simple	much much much much much much much much much	245	1	4	5	1
42	simple	would would would would would would would would would	251	1	4	5	1
